posX,posY,depth,avgCount
117,680,2,8
117,1079,7,30
117,1274,3,12
117,1372,5,32
117,1413,4,22
117,1529,5,32
117,1574,5,26
117,1895,10,45
117,1956,9,37
117,1964,9,41
117,1976,7,26
117,1985,7,31
117,2026,7,30
117,2113,8,29
117,2143,6,31
117,2359,9,30
117,2466,6,33
117,2494,7,35
117,2506,8,31
117,2563,8,32
117,2663,8,34
117,2701,10,36
117,2719,6,23
117,2782,8,27
117,2786,10,30
117,2836,4,20
117,2859,5,33
117,2875,9,40
117,2882,4,21
117,2932,6,31
117,2948,7,27
117,2991,6,26
117,3136,5,27
117,3181,5,22
117,3205,7,30
117,3218,5,22
117,3309,5,32
117,3361,4,20
117,3370,6,23
117,3414,6,30
117,3434,7,37
118,20,4,19
118,135,5,31
118,299,3,13
118,341,4,28
118,405,4,24
118,424,4,23
118,481,3,15
118,507,4,21
118,638,4,23
118,704,2,9
118,993,3,16
118,1294,1,5
118,1408,1,3
118,1457,1,5
118,1839,5,26
118,1910,3,17
118,1941,3,12
118,1955,7,34
118,2037,6,26
118,2089,4,20
118,2113,7,35
118,2130,2,9
118,2137,6,37
118,2296,4,25
118,2300,6,26
118,2380,4,22
118,2441,4,19
118,2619,2,7
118,2756,3,17
118,2785,1,3
118,2918,4,19
118,2941,4,19
118,2964,1,3
118,3024,4,21
118,3025,3,18
118,3139,3,16
118,3142,3,17
118,3214,1,5
118,3397,1,3
118,3423,4,23
119,482,1,5
119,1783,2,8
119,1875,1,4
119,1900,3,16
119,1907,1,3
119,2020,1,3
119,2090,1,4
119,2363,2,11
119,2512,2,10
119,2583,2,9
119,2610,1,5
1750,22,5,26.5
1750,42,8,27
1750,79,6,31
1750,82,3,15.25
1750,87,4,22
1750,106,5,27.3333333333333
1750,110,7,32
1750,114,1,3.6
1750,117,9,36
1750,123,7,33
1750,134,7,30.8
1750,178,5,26
1750,190,6,29.3333333333333
1750,207,1,3.6
1750,209,3,15.8
1750,223,8,31
1750,278,5,26.5
1750,391,2,8
1750,435,10,37
1750,459,6,29
1750,476,2,9.2
1750,477,3,16
1750,482,2,10.2
1750,515,3,14.2
1750,534,7,27
1750,542,3,13.5
1750,547,9,42
1750,588,8,42
1750,592,4,20.75
1750,601,8,36
1750,609,2,8
1750,633,10,42
1750,699,10,44
1750,719,3,13.6666666666667
1750,729,6,35
1750,738,4,24
1750,768,3,16.5
1750,777,5,24
1750,803,7,37
1750,887,2,9.4
1750,905,3,16
1750,919,5,22
1750,1011,10,41
1750,1016,6,27
1750,1093,5,27
1750,1105,8,42
1750,1108,1,4.5
1750,1154,6,30
1750,1168,10,46
1750,1181,8,33
1750,1210,10,37
1750,1220,2,8.4
1750,1265,1,4.6
1750,1267,1,3.8
1750,1289,7,32
1750,1297,6,34
1750,1338,10,41
1750,1373,2,8.66666666666667
1750,1378,2,9.75
1750,1397,1,4.25
1750,1418,2,9.25
1750,1430,1,4.6
1750,1465,1,4
1750,1466,9,31
1750,1477,5,26
1750,1488,9,43
1750,1533,7,31
1750,1567,6,25
1750,1575,10,45
1750,1578,4,18
1750,1616,3,17
1750,1636,7,40
1750,1652,8,38
1750,1696,10,32
1750,1701,3,16.5
1750,1802,10,42.6666666666667
1750,1832,8,35.6666666666667
1750,1842,10,38.6666666666667
1750,1884,4,20
1750,1893,3,15.5
1750,1933,4,18.5
1750,1955,8,36
1750,2046,6,24
1750,2047,7,39
1750,2082,4,23.5
1750,2114,3,16.3333333333333
1750,2189,6,26
1750,2272,2,9.33333333333333
1750,2293,3,15.3333333333333
1750,2320,6,35
1750,2326,3,16.6666666666667
1750,2578,5,22
1750,2666,3,14.3333333333333
1750,2805,4,20
1750,2859,2,8.66666666666667
1750,2863,4,20.5
1750,2872,3,14.3333333333333
1750,2913,2,8
1750,2969,3,15.6666666666667
1750,2972,4,20
1750,2984,1,3.66666666666667
1750,2998,2,10
1750,3018,3,16
1750,3061,1,4.33333333333333
1750,3129,4,19
1750,3173,3,14
1750,3180,4,25
1750,3294,3,17
1750,3301,3,16.3333333333333
1750,3317,1,4
1750,3406,3,14.5
1750,3445,2,11
1750,3462,1,4.66666666666667
1751,79,7,39
1751,87,5,21.5
1751,103,8,38
1751,117,7,32.6666666666667
1751,118,8,34.5
1751,134,5,24
1751,181,4,22.5
1751,189,1,4.5
1751,193,1,3.8
1751,251,7,31
1751,369,4,21.3333333333333
1751,386,8,27
1751,431,3,14.5
1751,450,9,46
1751,477,7,30
1751,535,5,32
1751,538,1,3.8
1751,540,8,38
1751,550,5,22
1751,630,4,19.5
1751,725,2,7.5
1751,817,10,46
1751,826,3,13.3333333333333
1751,830,4,26
1751,836,1,4.5
1751,881,5,29
1751,921,2,9.5
1751,966,7,36
1751,1025,9,33
1751,1031,2,8.66666666666667
1751,1047,6,35
1751,1069,6,34
1751,1073,9,35
1751,1077,1,3.75
1751,1141,5,26
1751,1144,5,27
1751,1235,5,27
1751,1283,2,8.5
1751,1289,5,27
1751,1364,2,9.5
1751,1383,8,42
1751,1398,5,22
1751,1448,3,17.5
1751,1512,2,11
1751,1597,2,9
1751,1620,3,12
1751,1702,6,35
1751,1788,3,13.6666666666667
1751,1816,7,29
1751,1859,1,3.8
1751,1881,4,26
1751,1888,5,27
1751,1929,6,30
1751,1948,6,35.5
1751,1960,3,13.5
1751,1976,4,22
1751,2065,4,20.5
1751,2168,5,21
1751,2236,9,45
1751,2312,9,41
1751,2316,7,40
1751,2372,4,22
1751,2407,3,15.6666666666667
1751,2417,5,24.5
1751,2430,5,28
1751,2452,3,14.3333333333333
1751,2453,4,25
1751,2482,6,28
1751,2525,5,26
1751,2529,1,4
1751,2578,1,3.75
1751,2615,6,36
1751,2630,1,4.75
1751,2642,4,23.5
1751,2731,3,14.5
1751,2830,2,10
1751,2900,2,8.5
1751,3138,3,18
1751,3251,3,16
1751,3281,3,13.6666666666667
1751,3300,2,8.33333333333333
1751,3332,2,8
1751,3368,3,13
1751,3463,2,9.5
1752,55,2,10
1752,64,9,41
1752,80,2,7.66666666666667
1752,87,7,33.5
1752,123,2,9.5
1752,133,8,38.5
1752,148,7,38.5
1752,180,5,31.5
1752,214,4,26
1752,265,7,26
1752,316,2,9
1752,324,5,26.5
1752,348,3,14
1752,351,4,21
1752,437,5,28.6666666666667
1752,485,6,23
1752,561,6,31
1752,586,5,29
1752,587,8,41
1752,626,3,16
1752,668,4,28
1752,772,6,23
1752,792,5,29
1752,796,1,3.75
1752,897,4,24
1752,913,7,40
1752,937,5,29
1752,977,4,27
1752,998,1,4
1752,1013,1,5
1752,1026,1,3.75
1752,1067,4,24.5
1752,1150,1,4.5
1752,1214,6,23
1752,1216,4,21
1752,1350,2,9.33333333333333
1752,1377,1,5
1752,1411,3,18
1752,1413,5,30
1752,1423,4,22
1752,1540,3,16
1752,1541,3,14
1752,1636,2,9
1752,1675,4,18
1752,1690,2,9
1752,1691,4,20
1752,1717,1,3
1752,1783,8,37
1752,1879,5,30
1752,1884,6,27
1752,1892,1,4.25
1752,1930,1,3.5
1752,1934,9,33
1752,1946,7,28
1752,1963,5,31.5
1752,1968,2,10
1752,1973,5,30
1752,1986,5,27
1752,2101,2,7.5
1752,2172,1,4
1752,2195,4,22.5
1752,2393,1,5
1752,2408,6,26
1752,2454,4,24
1752,2557,4,23
1752,2639,5,30
1752,2652,1,5
1752,2657,1,5
1752,2771,2,8
1752,2782,1,3
1752,2812,6,23
1752,2830,4,27
1752,2836,1,4.5
1752,2886,3,14
1752,2926,5,32
1752,2940,5,33
1752,2978,3,18
1752,3029,1,4.5
1752,3065,3,15
1752,3074,5,27
1752,3089,5,29
1752,3095,1,3.5
1752,3123,1,4.33333333333333
1752,3144,3,15
1752,3180,1,5
1752,3426,5,23
1752,3496,3,15
1753,27,3,13
1753,37,10,42
1753,88,3,16.6666666666667
1753,93,7,32
1753,127,2,8.75
1753,185,2,11
1753,240,6,24
1753,306,7,32
1753,389,4,25.5
1753,433,2,9.66666666666667
1753,455,9,31
1753,457,3,16
1753,603,6,25
1753,608,7,38
1753,610,5,31
1753,630,6,29
1753,727,3,16
1753,742,4,20
1753,765,4,19
1753,772,1,3.75
1753,803,3,16
1753,825,1,4.25
1753,850,6,35
1753,857,7,40
1753,892,3,17
1753,927,5,31
1753,978,1,5
1753,997,5,29
1753,1063,3,18
1753,1087,2,8
1753,1107,4,20
1753,1124,1,3
1753,1157,3,14
1753,1256,2,10
1753,1309,1,5
1753,1326,1,4.5
1753,1416,1,4.66666666666667
1753,1422,3,18
1753,1432,4,26
1753,1536,5,31
1753,1557,2,8
1753,1782,5,22
1753,1822,3,16.3333333333333
1753,1859,1,3.66666666666667
1753,1861,4,22
1753,1906,7,38
1753,1943,6,24
1753,1966,4,21.5
1753,1984,6,35
1753,2083,3,15.5
1753,2207,2,7.66666666666667
1753,2242,1,4
1753,2433,4,23
1753,2458,2,9
1753,2465,4,23
1753,2548,5,27
1753,2600,3,13
1753,2653,4,27.5
1753,2678,5,33
1753,2743,1,5
1753,2782,4,20
1753,2832,2,10
1753,2843,1,4
1753,2868,2,8
1753,2891,4,21
1753,2980,3,13
1753,3004,4,23
1753,3045,1,4
1753,3146,4,20
1753,3203,3,17
1753,3308,4,20
1753,3327,1,5
1753,3376,1,3
1753,3395,2,8
1753,3463,2,7
1753,3469,3,18
1753,3488,1,4
1754,18,4,26
1754,100,1,4.5
1754,102,3,13
1754,257,2,10
1754,270,2,10
1754,295,1,5
1754,398,1,5
1754,664,1,5
1754,719,4,24
1754,758,4,25
1754,1160,3,12
1754,1166,3,17
1754,1170,3,13
1754,1395,2,10
1754,1650,1,4
1754,1700,1,3
1754,1822,7,27
1754,1862,10,39
1754,1871,8,35
1754,1895,1,3.33333333333333
1754,1907,8,32
1754,1918,10,38
1754,2060,1,4.33333333333333
1754,2123,1,3.5
1754,2234,2,8.66666666666667
1754,2276,6,34
1754,2337,5,30
1754,2342,2,9.33333333333333
1754,2385,5,24
1754,2406,2,9.33333333333333
1754,2438,7,35
1754,2481,1,3.5
1754,2489,6,33
1754,2560,5,29
1754,2569,4,20
1754,2586,3,17
1754,2686,2,8
1754,2708,4,21
1754,2781,5,26
1754,2807,5,30
1754,2834,2,9
1754,2860,1,4.5
1754,2881,2,7.5
1754,2900,5,21
1754,2957,2,11
1754,2958,7,27
1754,2960,6,27
1754,2964,4,19
1754,2989,3,16
1754,3013,4,27
1754,3021,5,30
1754,3024,2,11
1754,3046,7,31
1754,3058,4,24
1754,3103,3,15
1754,3142,5,24
1754,3162,3,18
1754,3166,4,22
1754,3334,2,10
1754,3360,3,16
1754,3369,2,10
1754,3378,2,8
1754,3441,2,11
1755,59,2,11
1755,72,10,29
1755,73,9,43
1755,77,1,4
1755,138,2,11
1755,213,8,31
1755,214,2,7
1755,251,7,25
1755,260,10,38
1755,344,8,38
1755,346,4,18
1755,396,1,4.5
1755,409,3,13
1755,417,1,4.5
1755,419,2,10
1755,445,3,16
1755,448,1,4
1755,483,3,18
1755,495,6,34
1755,503,8,32
1755,513,5,24
1755,519,1,5
1755,537,6,29
1755,579,4,26
1755,587,1,4
1755,609,6,32
1755,622,2,11
1755,781,4,25
1755,836,1,5
1755,846,2,8
1755,990,5,26
1755,1009,1,5
1755,1102,4,25
1755,1208,1,5
1755,1335,2,10
1755,1345,3,12
1755,1379,1,5
1755,1408,2,11
1755,1493,3,14
1755,1537,1,4
1755,1628,2,8
1755,1761,3,13
1755,1798,6,26
1755,1805,4,24
1755,1811,3,14.5
1755,1821,1,4
1755,1854,6,33
1755,1867,9,33
1755,1895,5,27
1755,1903,4,24.5
1755,1922,2,8.5
1755,1964,7,39
1755,1984,6,35
1755,2067,5,31
1755,2082,2,8
1755,2100,5,26
1755,2114,2,9
1755,2131,1,4
1755,2171,6,27
1755,2181,2,9
1755,2288,5,27
1755,2369,2,8
1755,2377,6,30
1755,2451,5,25
1755,2506,6,29
1755,2624,6,34
1755,2731,4,25
1755,2787,1,4.5
1755,2889,5,31
1755,2940,6,31
1755,2941,6,36
1755,2989,4,18
1755,3005,1,3.5
1755,3054,4,28
1755,3059,1,5
1755,3070,3,13
1755,3147,3,12
1755,3181,4,27
1755,3261,5,21
1755,3393,3,17
1755,3415,5,26
1755,3423,2,9
1755,3474,2,7
1755,3480,4,27
1756,111,6,28
1756,161,1,4
1756,193,4,22
1756,250,5,28
1756,295,1,4
1756,314,3,15
1756,342,4,21
1756,360,6,25
1756,461,4,19
1756,659,1,4
1756,673,1,4
1756,704,2,9
1756,796,3,14
1756,887,3,13
1756,899,1,4
1756,1001,3,14
1756,1129,3,14
1756,1196,3,15
1756,1322,2,11
1756,1495,2,9
1756,1497,3,13
1756,1504,1,3.5
1756,1594,2,9.5
1756,1611,2,7.5
1756,1720,1,5
1756,1792,3,15.5
1756,1836,9,38
1756,1844,9,30
1756,1854,2,10.5
1756,1864,8,42
1756,1899,6,28
1756,1939,4,26
1756,1948,4,22.5
1756,1958,2,9
1756,2015,1,4
1756,2051,4,27.5
1756,2056,6,24
1756,2066,4,20
1756,2080,4,23.5
1756,2141,9,46
1756,2143,2,8.5
1756,2233,3,14.5
1756,2279,2,10
1756,2295,3,14
1756,2358,6,30
1756,2540,5,29
1756,2600,4,22
1756,2619,2,7
1756,2624,6,23
1756,2664,6,23
1756,2669,5,33
1756,2789,1,3.5
1756,2809,5,22
1756,2883,6,25
1756,2899,6,37
1756,2933,6,27
1756,3027,5,25
1756,3062,5,32
1756,3105,5,25
1756,3107,1,4.5
1756,3110,2,8
1756,3131,1,3.5
1756,3167,1,4.5
1756,3270,4,19
1756,3315,6,30
1756,3410,6,31
1756,3422,4,20
1756,3457,4,27
1757,60,10,47
1757,75,2,9
1757,98,5,22
1757,144,1,4.66666666666667
1757,149,2,10.5
1757,150,10,30
1757,249,3,17
1757,298,5,21
1757,405,1,5
1757,410,7,34
1757,513,5,29
1757,553,2,11
1757,593,4,22
1757,659,4,28
1757,847,2,9.5
1757,958,2,11
1757,974,3,17
1757,1124,1,4.5
1757,1187,4,20
1757,1270,1,3.5
1757,1416,2,11
1757,1439,1,4
1757,1561,1,4.5
1757,1616,2,8.5
1757,1791,5,33
1757,1855,7,33
1757,1898,3,16
1757,1913,1,4.5
1757,2006,3,14
1757,2100,3,15.5
1757,2107,3,17
1757,2140,3,12.5
1757,2182,1,4.5
1757,2322,1,4
1757,2459,1,5
1757,2722,1,3
1757,2746,3,14
1757,2770,1,4
1757,3114,2,8
1757,3170,1,4
1757,3272,1,4.5
1757,3313,2,8
1757,3337,2,10.5
1758,67,3,15
1758,166,4,23
1758,167,8,39
1758,277,3,12.5
1758,282,1,4.5
1758,290,10,35
1758,297,7,33
1758,354,2,7
1758,367,3,16
1758,407,2,11
1758,439,1,5
1758,456,1,5
1758,533,5,25
1758,687,4,27
1758,786,3,18
1758,850,1,3
1758,1128,3,15
1758,1211,3,17
1758,1400,3,18
1758,1449,3,15
1758,1558,1,3.5
1758,1571,2,8
1758,1583,1,4
1758,1601,3,14
1758,1645,2,8
1758,1652,2,10
1758,1791,9,29
1758,1809,3,17
1758,1847,9,44
1758,1895,4,19
1758,1909,3,17
1758,1920,2,8.5
1758,1946,4,22
1758,1964,5,21
1758,2036,1,4
1758,2051,3,12
1758,2067,1,3
1758,2077,5,32
1758,2102,2,9
1758,2120,4,25
1758,2124,6,36
1758,2130,2,7
1758,2135,1,4
1758,2141,6,31
1758,2149,2,7
1758,2161,4,25
1758,2188,3,13
1758,2230,1,5
1758,2284,6,37
1758,2306,4,24
1758,2317,1,4
1758,2362,4,20
1758,2395,3,15
1758,2699,2,10
1758,2737,2,11
1758,2819,1,5
1758,3164,2,9.5
1758,3456,2,9
1759,78,1,3
1759,87,4,18
1759,91,10,46
1759,98,6,26
1759,207,5,27
1759,228,3,18
1759,250,4,19
1759,357,1,4.33333333333333
1759,382,3,15
1759,412,4,23
1759,423,8,33
1759,464,3,13
1759,556,4,20
1759,613,1,5
1759,674,2,8
1759,691,1,3.5
1759,878,4,19
1759,884,3,16
1759,885,3,18
1759,982,3,15
1759,999,2,9
1759,1008,3,13
1759,1074,1,3
1759,1175,2,8
1759,1226,2,11
1759,1273,1,5
1759,1372,2,10
1759,1398,2,7
1759,1433,2,9
1759,1604,1,3
1759,1618,2,10
1759,1700,2,11
1759,1814,5,21
1759,1833,4,19
1759,1864,4,23
1759,1881,1,3.5
1759,1887,1,4.5
1759,1906,1,3.5
1759,1965,2,7.5
1759,2070,4,19
1759,2103,2,7
1759,2104,3,15.5
1759,2282,2,8.5
1759,2306,3,14.5
1759,2307,3,13
1759,2363,2,8
1759,2561,1,4.5
1759,2625,3,13
1759,2646,2,8.5
1759,2655,1,4
1759,2692,1,4.5
1759,2779,2,7
1759,3026,1,3
1759,3056,2,11
1759,3158,1,3
1759,3345,2,7
1759,3441,1,3.5
1759,3468,3,12
1760,64,1,3.5
1760,105,10,29
1760,181,6,37
1760,223,7,29
1760,240,1,4.5
1760,265,1,4
1760,286,3,15
1760,318,1,4
1760,335,3,13
1760,349,7,30
1760,383,4,19
1760,408,7,39
1760,415,10,39
1760,417,5,22
1760,437,4,27
1760,460,2,9.5
1760,517,2,10
1760,554,5,30
1760,663,2,8
1760,706,3,14
1760,717,5,24
1760,725,2,8.5
1760,726,4,19
1760,732,1,4.5
1760,830,4,24
1760,836,4,25
1760,838,2,10.5
1760,840,1,3.5
1760,884,3,16
1760,888,1,4
1760,975,4,20
1760,982,5,23
1760,993,3,18
1760,1027,1,4
1760,1093,1,4
1760,1136,3,18
1760,1183,4,28
1760,1202,3,18
1760,1218,1,5
1760,1366,5,22
1760,1421,5,27
1760,1508,2,11
1760,1592,2,7
1760,1631,1,3
1760,1643,3,18
1760,1702,5,33
1760,1822,3,16
1760,1840,4,27
1760,1841,4,18
1760,1865,10,39
1760,1884,6,32
1760,1894,1,4.5
1760,1958,5,30
1760,2008,2,8
1760,2138,5,33
1760,2262,4,27
1760,2281,1,3
1760,2292,1,5
1760,2490,5,29
1760,2569,6,26
1760,2697,1,5
1760,2723,2,9
1760,2761,2,7
1760,2782,1,5
1760,2949,1,4
1760,2980,1,5
1760,3012,1,4
1760,3136,3,13
1760,3212,3,13
1760,3247,1,3.5
1761,9,4,21
1761,13,7,41
1761,53,5,21
1761,57,8,30
1761,76,8,35
1761,143,1,3.66666666666667
1761,167,3,17
1761,241,4,24
1761,245,5,29
1761,266,2,11
1761,299,3,14.5
1761,307,6,35
1761,434,1,4
1761,451,2,10
1761,533,1,4
1761,553,3,12.5
1761,592,2,11
1761,613,1,4
1761,686,5,21
1761,694,4,28
1761,766,5,30
1761,773,1,4
1761,778,2,10.5
1761,848,4,27
1761,940,5,30
1761,984,1,4
1761,1009,4,25
1761,1107,5,27
1761,1110,5,32
1761,1251,2,9
1761,1261,4,21
1761,1301,3,12
1761,1330,3,16
1761,1339,3,14
1761,1348,2,9
1761,1515,5,21
1761,1567,2,9
1761,1572,5,29
1761,1873,2,10
1761,1958,2,9
1761,2151,2,8
1761,2287,2,7
1761,2349,2,8
1761,2415,1,3
1761,2759,2,10
1762,31,2,8
1762,32,1,4
1762,36,1,4.5
1762,72,1,4
1762,130,9,45
1762,131,2,7
1762,132,9,40
1762,140,10,30
1762,149,6,30
1762,171,2,8
1762,187,1,4
1762,228,2,11
1762,368,5,33
1762,374,3,15.5
1762,410,5,21
1762,411,3,17.5
1762,417,6,36
1762,438,3,17
1762,447,4,23
1762,561,1,4
1762,566,1,4.5
1762,589,1,4.5
1762,601,1,4
1762,604,3,15.5
1762,646,1,3
1762,703,2,7.5
1762,795,1,4
1762,978,2,8
1762,998,2,9.5
1762,1054,2,8
1762,1195,3,17.5
1762,1394,2,9
1762,1482,2,8.5
1762,1587,3,13
1762,1655,1,3
1762,1693,1,5
1763,60,7,28
1763,189,7,29
1763,224,2,10.5
1763,229,6,26
1763,236,2,8
1763,237,1,4
1763,474,2,10.5
1763,486,5,22
1763,488,4,28
1763,507,5,22
1763,551,7,37
1763,575,3,14
1763,624,3,13
1763,675,4,26
1763,748,4,20
1763,758,8,43
1763,810,1,4
1763,843,2,9.5
1763,898,3,14
1763,939,2,7
1763,945,1,4
1763,1013,5,27
1763,1014,3,16
1763,1067,4,20
1763,1072,3,14.5
1763,1245,2,9
1763,1379,4,23
1763,1533,3,16
1763,1600,4,24
1763,1613,2,11
1764,67,2,8
1764,165,1,3.66666666666667
1764,170,2,9
1764,179,10,37
1764,181,5,33
1764,187,5,26
1764,190,3,14
1764,395,4,24.5
1764,405,5,26
1764,416,1,4
1764,483,5,21
1764,523,4,26
1764,529,2,9
1764,669,2,9.5
1764,833,3,13
1764,887,2,10
1764,940,2,8
1764,1224,2,8
1764,1234,3,13
1764,1362,1,5
1764,1429,1,4.5
1764,1612,3,17
1764,1695,2,11
1764,1706,1,4.5
1765,81,7,28
1765,93,10,44
1765,144,1,4
1765,149,2,8.33333333333333
1765,163,5,23
1765,184,9,30
1765,232,1,4.75
1765,281,7,39
1765,360,4,27
1765,445,3,14
1765,460,1,3.5
1765,515,2,7.66666666666667
1765,526,3,17
1765,528,2,8
1765,558,2,8.66666666666667
1765,574,3,17
1765,699,3,14
1765,838,2,10
1765,918,3,17
1765,983,2,10
1765,991,2,8
1765,1115,3,15
1765,1190,2,11
1765,1196,1,5
1765,1267,2,11
1765,1316,3,15
1765,1372,4,21
1765,1395,4,25
1765,1418,2,8
1765,1568,3,16
1765,1591,1,5
1765,1627,4,27
1765,1645,4,27
1765,1680,2,10
1765,1734,3,18
1765,1737,2,11
1765,1788,1,4
1765,1792,7,40
1765,1802,2,8
1765,1827,10,42
1765,1829,3,12
1765,1846,1,4
1765,1884,2,11
1765,1899,1,3
1765,1925,8,32
1765,1936,3,17
1765,1937,4,25
1765,1949,7,33
1765,2008,2,7
1765,2013,6,32
1765,2022,4,28
1765,2024,4,27
1765,2417,1,5
1765,2500,1,3
1765,2535,4,25
1765,2550,3,13
1765,2797,3,16
1765,2806,3,13
1765,2854,2,7
1765,2933,1,5
1765,2947,3,14
1766,44,2,7
1766,64,3,14.3333333333333
1766,84,1,4
1766,92,4,21.6666666666667
1766,159,6,29
1766,170,4,25
1766,171,10,36
1766,183,7,31
1766,254,4,23
1766,267,1,4.66666666666667
1766,425,5,29
1766,430,4,24
1766,433,8,28
1766,493,4,22
1766,500,1,4
1766,535,5,31
1766,548,2,10
1766,556,5,29
1766,599,7,35
1766,628,8,30
1766,631,4,20
1766,672,7,41
1766,684,1,3.66666666666667
1766,698,1,3
1766,740,5,32
1766,776,7,34
1766,793,1,4
1766,843,4,27
1766,852,7,33
1766,853,1,4
1766,956,1,3.33333333333333
1766,981,5,29
1766,993,7,31
1766,1004,6,27
1766,1048,5,27
1766,1194,4,24
1766,1305,7,30
1766,1469,7,37
1766,1472,2,8
1766,1504,6,30
1766,1506,4,20
1766,1528,6,34
1766,1539,7,36
1766,1552,3,14
1766,1557,5,32
1766,1569,6,32
1766,1624,4,18
1766,1641,3,14
1766,1667,3,14
1766,2085,1,5
1766,2178,2,10
1766,2386,1,4
1766,2781,1,3
1766,2919,1,3
1767,10,1,4
1767,15,3,16
1767,23,1,4
1767,223,5,28
1767,356,3,12
1767,471,2,9
1767,483,4,24
1767,506,5,29
1767,519,6,27
1767,593,3,15
1767,610,5,29
1767,638,1,5
1767,642,1,4
1767,673,5,33
1767,722,4,21
1767,752,4,27
1767,791,5,33
1767,846,2,8
1767,1039,4,20
1767,1166,3,18
1767,1210,2,11
1767,1245,3,18
1767,1275,3,15
1767,1673,1,3
1768,20,1,4
1768,34,5,30
1768,65,1,4.5
1768,71,7,38
1768,78,4,23
1768,126,9,29
1768,143,1,3.5
1768,158,2,9
1768,170,2,10
1768,215,5,32
1768,277,8,28
1768,332,1,5
1768,345,2,7
1768,436,4,28
1768,459,3,15
1768,485,6,26
1768,486,3,17
1768,541,2,10
1768,551,5,21
1768,568,4,26
1768,671,3,14
1768,674,6,34
1768,692,2,7
1768,695,5,32
1768,726,4,20
1768,780,2,9
1768,805,2,8
1768,831,4,20
1768,893,6,28
1768,899,4,27
1768,926,4,27
1768,927,2,8
1768,995,3,16
1768,1007,2,9
1768,1112,6,29
1768,1226,3,16
1768,1278,4,18
1768,1344,6,35
1768,1354,3,17
1768,1394,4,24
1768,1404,4,20
1768,1430,3,18
1768,1436,4,18
1768,1458,2,8
1768,1479,5,29
1768,1554,6,26
1768,1610,6,32
1768,1684,1,3
1768,1686,6,37
1768,1721,2,9
1768,1732,2,8
1768,1786,7,26
1768,1798,9,33
1768,1869,3,12
1768,1931,2,7
1768,1981,6,25
1768,2120,3,13
1768,2154,3,18
1768,2177,4,23
1768,2234,3,14
1768,2290,2,9
1768,2291,3,16
1768,2292,4,20
1768,2295,2,8
1768,2321,2,9
1768,2405,1,5
1768,2674,1,4
1768,2782,2,8
1768,3040,2,11
1768,3068,2,8
1768,3175,2,9
1768,3444,2,9
1769,55,1,4
1769,61,1,4
1769,191,5,29
1769,222,3,17
1769,284,5,22
1769,372,3,12
1769,483,4,22
1769,620,2,8
1769,832,1,5
1769,869,3,13
1769,873,4,22
1769,889,2,11
1769,1060,2,8
1769,1128,3,14
1769,1217,2,9
1769,1234,3,14
1769,1268,2,10
1769,1278,3,17
1769,1531,2,11
1769,1630,2,10
1769,1956,1,5
1769,1975,1,5
1769,2005,1,3
1769,2140,1,4
1769,2305,1,5
1769,2358,1,4
1769,2554,1,5
1769,2840,1,4
1769,3216,1,4
1770,69,4,21
1770,78,3,16
1770,95,8,40
1770,112,1,4
1770,143,6,37
1770,172,4,27
1770,194,2,10
1770,261,3,15
1770,275,8,38
1770,294,7,28
1770,386,9,43
1770,389,1,4
1770,603,2,10
1770,632,6,35
1770,727,1,4
1770,774,1,3
1770,781,2,8
1770,786,5,24
1770,1183,3,16
1770,1220,2,10
1770,1364,3,14
1770,1535,2,9
1770,1714,3,17
1770,1820,1,4
1770,1846,9,46
1770,1929,7,34
1770,1947,10,29
1770,2056,5,33
1770,2093,5,32
1770,2142,3,17
1770,2409,2,7
1770,2411,4,23
1770,2469,2,8
1770,2730,3,18
1770,2780,1,3
1770,3111,1,5
1770,3254,1,4
1770,3306,1,5
1770,3425,2,11
1770,3438,1,5
1771,178,2,10
1771,319,1,3
1771,346,3,13
1771,433,1,4
1771,472,4,28
1771,513,1,3
1771,672,1,4
1771,1816,2,9
1771,1957,2,9
1771,2512,1,5
1771,2613,2,11
1771,2672,2,10
1771,2698,2,9
1771,3088,3,13
1771,3119,1,5
1771,3129,3,16
1771,3147,1,5
1771,3248,1,4
1772,71,3,12
1772,75,2,10
1772,127,6,25
1772,220,3,12
1772,228,7,33
1772,258,3,13
1772,344,3,18
1772,520,5,23
1772,549,1,4
1772,574,4,18
1772,581,1,4
1772,701,2,8
1772,767,3,18
1772,772,4,21
1772,834,5,21
1772,862,3,18
1772,984,5,21
1772,1044,3,14
1772,1170,2,8
1772,1421,1,5
1772,1496,1,4
1772,1738,1,4
1772,1880,2,10
1772,1911,9,43
1772,1926,1,4
1772,1937,2,9
1772,1942,2,7
1772,1951,8,29
1772,1989,1,4
1772,2012,7,26
1772,2036,3,13
1772,2042,9,39
1772,2119,4,21
1772,2129,1,5
1772,2359,1,5
1772,2531,2,7
1772,2558,3,13
1772,2590,1,5
1772,2730,1,5
1772,2805,1,5
1772,3022,1,5
1772,3095,1,4
1773,83,1,3
1773,222,4,26
1773,224,2,8
1773,232,8,32
1773,233,5,28
1773,237,5,32
1773,242,5,25
1773,357,3,18
1773,367,4,27
1773,403,1,5
1773,464,9,37
1773,505,2,11
1773,584,4,27
1773,591,1,3
1773,624,1,5
1773,638,3,15
1773,676,1,4.5
1773,691,1,3
1773,706,2,8
1773,768,5,30
1773,822,4,22
1773,833,2,8
1773,837,5,30
1773,853,3,13
